Date,Symbol,Open,High,Low,Close,Adj Close,Volume
2020-01-02,AMAT,62.0,62.650001525878906,61.70000076293945,62.20000076293945,58.69945526123047,6647900
2020-01-03,AMAT,60.689998626708984,61.72999954223633,60.560001373291016,61.209999084472656,57.76517868041992,5415200
2020-01-06,AMAT,59.849998474121094,60.459999084472656,59.29999923706055,59.88999938964844,56.51946258544922,8586000
2020-01-07,AMAT,60.27000045776367,62.099998474121094,60.13999938964844,61.619998931884766,58.152099609375,7970400
2020-01-08,AMAT,61.70000076293945,62.20000076293945,61.25,61.58000183105469,58.11435317993164,4364400
2020-01-09,AMAT,62.20000076293945,62.849998474121094,61.209999084472656,61.970001220703125,58.4824104309082,5713500
2020-01-10,AMAT,62.529998779296875,62.709999084472656,61.20000076293945,61.470001220703125,58.010555267333984,4456100
2020-01-13,AMAT,61.47999954223633,61.95000076293945,61.34000015258789,61.810001373291016,58.331417083740234,4111100
2020-01-14,AMAT,62.09000015258789,63.54999923706055,62.08000183105469,62.349998474121094,58.84101867675781,7998000
2020-01-15,AMAT,62.29999923706055,62.369998931884766,61.349998474121094,61.93000030517578,58.44464874267578,6314100
2020-01-16,AMAT,62.59000015258789,63.22999954223633,62.470001220703125,63.209999084472656,59.65261459350586,5733800
2020-01-17,AMAT,63.790000915527344,63.810001373291016,62.529998779296875,62.849998474121094,59.3128662109375,6327800
2020-01-21,AMAT,62.7400016784668,63.88999938964844,62.650001525878906,63.20000076293945,59.6431884765625,5777400
2020-01-22,AMAT,63.70000076293945,64.5999984741211,63.619998931884766,63.88999938964844,60.29433822631836,5598700
2020-01-23,AMAT,64.12999725341797,64.26000213623047,63.130001068115234,63.88999938964844,60.29433822631836,6540700
2020-01-24,AMAT,64.80000305175781,64.93000030517578,61.61000061035156,62.0,58.510719299316406,8007500
2020-01-27,AMAT,59.95000076293945,60.45000076293945,58.81999969482422,59.04999923706055,55.726741790771484,9350600
2020-01-28,AMAT,59.7599983215332,60.349998474121094,58.91999816894531,60.189998626708984,56.802581787109375,6228100
2020-01-29,AMAT,60.06999969482422,60.65999984741211,59.4900016784668,59.81999969482422,56.45340347290039,6515300
2020-01-30,AMAT,61.540000915527344,62.029998779296875,59.41999816894531,60.25,56.859195709228516,9656100
2020-01-31,AMAT,59.81999969482422,59.849998474121094,57.529998779296875,57.9900016784668,54.72639083862305,10132200
2020-02-03,AMAT,58.68000030517578,60.25,58.65999984741211,59.720001220703125,56.359031677246094,7847300
2020-02-04,AMAT,61.40999984741211,63.650001525878906,61.20000076293945,63.0099983215332,59.46387481689453,12322100
2020-02-05,AMAT,63.97999954223633,64.44000244140625,62.869998931884766,63.79999923706055,60.209415435791016,8252100
2020-02-06,AMAT,64.0199966430664,64.16000366210938,63.04999923706055,63.189998626708984,59.63374328613281,4870600
2020-02-07,AMAT,62.84000015258789,62.97999954223633,61.630001068115234,61.709999084472656,58.23703384399414,6093200
2020-02-10,AMAT,61.08000183105469,62.959999084472656,61.08000183105469,62.91999816894531,59.378936767578125,5121100
2020-02-11,AMAT,63.599998474121094,64.69999694824219,63.34000015258789,64.44999694824219,60.822837829589844,6203800
2020-02-12,AMAT,64.93000030517578,65.68000030517578,64.62000274658203,65.37000274658203,61.691062927246094,11592200
2020-02-13,AMAT,66.75,69.44000244140625,65.94999694824219,67.37000274658203,63.5785026550293,21742700
2020-02-14,AMAT,67.45999908447266,67.9000015258789,66.55000305175781,66.8499984741211,63.087772369384766,8104000
2020-02-18,AMAT,64.2300033569336,66.0,63.849998474121094,65.16000366210938,61.68666076660156,10208500
2020-02-19,AMAT,66.5,67.73999786376953,66.2699966430664,67.41000366210938,63.81671905517578,8502600
2020-02-20,AMAT,67.0,67.3499984741211,65.22000122070312,66.4000015258789,62.86056900024414,7535900
2020-02-21,AMAT,65.91000366210938,66.12999725341797,63.630001068115234,64.2699966430664,60.84409713745117,9658100
2020-02-24,AMAT,61.130001068115234,61.849998474121094,60.400001525878906,61.08000183105469,57.82413864135742,11223700
2020-02-25,AMAT,61.91999816894531,62.279998779296875,58.47999954223633,58.86000061035156,55.72248458862305,9942500
2020-02-26,AMAT,59.58000183105469,60.7599983215332,59.310001373291016,59.810001373291016,56.62184143066406,10851500
2020-02-27,AMAT,57.20000076293945,58.5,56.400001525878906,57.0,53.96161651611328,15746200
2020-02-28,AMAT,54.189998626708984,58.18000030517578,54.08000183105469,58.119998931884766,55.02192306518555,14943900
2020-03-02,AMAT,58.70000076293945,60.189998626708984,57.0,60.15999984741211,56.95316696166992,10795200
2020-03-03,AMAT,59.970001220703125,61.380001068115234,57.560001373291016,58.040000915527344,54.946189880371094,14036600
2020-03-04,AMAT,59.439998626708984,60.650001525878906,58.27000045776367,60.52000045776367,57.29399108886719,7925800
2020-03-05,AMAT,58.560001373291016,60.439998626708984,58.2599983215332,59.130001068115234,55.978092193603516,9842500
2020-03-06,AMAT,57.0,58.47999954223633,56.25,57.790000915527344,54.70951843261719,8958500
2020-03-09,AMAT,52.810001373291016,55.33000183105469,52.0,52.06999969482422,49.29441452026367,10305900
2020-03-10,AMAT,54.400001525878906,56.16999816894531,52.56999969482422,56.16999816894531,53.17585754394531,10107400
2020-03-11,AMAT,54.279998779296875,54.9900016784668,51.40999984741211,52.4900016784668,49.6920280456543,12974200
2020-03-12,AMAT,48.779998779296875,50.36000061035156,45.099998474121094,45.11000061035156,42.705413818359375,18043700
2020-03-13,AMAT,48.66999816894531,51.22999954223633,45.349998474121094,50.88999938964844,48.177310943603516,15539300
2020-03-16,AMAT,44.04999923706055,46.70000076293945,40.40999984741211,40.529998779296875,38.36955642700195,13763000
2020-03-17,AMAT,41.7599983215332,46.06999969482422,39.77000045776367,44.86000061035156,42.46873474121094,16361200
2020-03-18,AMAT,40.56999969482422,41.7599983215332,36.63999938964844,39.18000030517578,37.091514587402344,18870000
2020-03-19,AMAT,38.68000030517578,42.06999969482422,36.86000061035156,40.189998626708984,38.04767990112305,13066600
2020-03-20,AMAT,41.4900016784668,43.2599983215332,37.79999923706055,37.9900016784668,35.96495056152344,13967100
2020-03-23,AMAT,38.63999938964844,41.540000915527344,37.91999816894531,40.16999816894531,38.02873611450195,15138400
2020-03-24,AMAT,44.2400016784668,46.2400016784668,43.029998779296875,45.13999938964844,42.733821868896484,16338500
2020-03-25,AMAT,44.93000030517578,48.220001220703125,43.77000045776367,44.72999954223633,42.345672607421875,11550700
2020-03-26,AMAT,46.22999954223633,49.38999938964844,45.34000015258789,49.20000076293945,46.577396392822266,11864900
2020-03-27,AMAT,47.70000076293945,48.130001068115234,44.84000015258789,45.04999923706055,42.648624420166016,10624200
2020-03-30,AMAT,45.400001525878906,47.5099983215332,45.33000183105469,47.29999923706055,44.778682708740234,7839200
2020-03-31,AMAT,47.16999816894531,47.279998779296875,45.150001525878906,45.81999969482422,43.377567291259766,11068000
2020-04-01,AMAT,43.83000183105469,46.18000030517578,42.83000183105469,43.29999923706055,40.99189376831055,10665900
2020-04-02,AMAT,42.5,44.459999084472656,42.130001068115234,43.2400016784668,40.93509292602539,8764600
2020-04-03,AMAT,43.459999084472656,43.619998931884766,41.58000183105469,42.279998779296875,40.02626419067383,9488600
2020-04-06,AMAT,44.84000015258789,46.45000076293945,44.63999938964844,46.150001525878906,43.689979553222656,12046500
