Date,Symbol,Open,High,Low,Close,Adj Close,Volume
2020-01-02,ODFL,63.41999816894531,64.01333618164062,62.89666748046875,64.01000213623047,62.19405746459961,1959000
2020-01-03,ODFL,63.45000076293945,63.5966682434082,62.92333221435547,63.246665954589844,61.45237350463867,1860000
2020-01-06,ODFL,62.900001525878906,63.026668548583984,62.02333450317383,62.746665954589844,60.9665641784668,1934700
2020-01-07,ODFL,62.813331604003906,63.12333297729492,62.56666564941406,62.926666259765625,61.14144515991211,1421400
2020-01-08,ODFL,63.06666564941406,63.619998931884766,62.823333740234375,63.223331451416016,61.42970657348633,1310700
2020-01-09,ODFL,63.5966682434082,64.72333526611328,63.336666107177734,64.67333221435547,62.83856201171875,1816200
2020-01-10,ODFL,64.91666412353516,65.99666595458984,64.61000061035156,65.65666961669922,63.79401397705078,2302200
2020-01-13,ODFL,65.66999816894531,66.91666412353516,65.51667022705078,66.87000274658203,64.97293853759766,2274300
2020-01-14,ODFL,66.77333068847656,68.46333312988281,66.77333068847656,68.0,66.07085418701172,2179500
2020-01-15,ODFL,67.90666961669922,68.81999969482422,67.86333465576172,68.69000244140625,66.74128723144531,1368000
2020-01-16,ODFL,69.13666534423828,69.74333190917969,68.9566650390625,69.663330078125,67.68699645996094,1440900
2020-01-17,ODFL,68.9800033569336,70.05999755859375,68.663330078125,69.4800033569336,67.50889587402344,1460400
2020-01-21,ODFL,69.33333587646484,69.73332977294922,68.3933334350586,68.47333526611328,66.53075408935547,1472400
2020-01-22,ODFL,68.84333038330078,68.913330078125,67.52999877929688,67.5999984741211,65.68218994140625,1206300
2020-01-23,ODFL,67.50333404541016,68.56999969482422,66.98999786376953,68.4566650390625,66.51457977294922,1251600
2020-01-24,ODFL,68.5999984741211,69.01667022705078,67.58000183105469,68.15666961669922,66.22308349609375,853800
2020-01-27,ODFL,66.75333404541016,67.66999816894531,66.33000183105469,66.89666748046875,64.99881744384766,1338000
2020-01-28,ODFL,67.19000244140625,67.4800033569336,66.69000244140625,67.12666320800781,65.2223129272461,967500
2020-01-29,ODFL,67.14666748046875,68.55000305175781,67.14666748046875,67.63999938964844,65.7210693359375,879600
2020-01-30,ODFL,66.87999725341797,68.22333526611328,66.6866683959961,67.87000274658203,65.9445571899414,1122300
2020-01-31,ODFL,67.4433364868164,67.7933349609375,65.21666717529297,65.41000366210938,63.55434799194336,1711200
2020-02-03,ODFL,65.87666320800781,66.84333038330078,65.41666412353516,66.28333282470703,64.40288543701172,1304400
2020-02-04,ODFL,67.19999694824219,68.24666595458984,67.19999694824219,68.11000061035156,66.17774963378906,1263600
2020-02-05,ODFL,68.51000213623047,69.07333374023438,68.33000183105469,68.98332977294922,67.02629089355469,1478700
2020-02-06,ODFL,68.96666717529297,73.27666473388672,68.52666473388672,72.61666870117188,70.55657196044922,2429400
2020-02-07,ODFL,73.25333404541016,73.76667022705078,72.27999877929688,73.52999877929688,71.44398498535156,1655100
2020-02-10,ODFL,73.34333038330078,73.82333374023438,72.83000183105469,73.40333557128906,71.3208999633789,1244700
2020-02-11,ODFL,73.62999725341797,73.75666809082031,72.57333374023438,73.14666748046875,71.07151794433594,1073400
2020-02-12,ODFL,73.3499984741211,74.58333587646484,72.90333557128906,74.29000091552734,72.18241119384766,789900
2020-02-13,ODFL,73.9433364868164,74.58333587646484,73.91666412353516,74.32666778564453,72.2180404663086,631500
2020-02-14,ODFL,74.5433349609375,74.5433349609375,73.76667022705078,73.97000122070312,71.8714828491211,645300
2020-02-18,ODFL,73.86666870117188,74.37999725341797,73.54666900634766,74.18000030517578,72.07554626464844,580200
2020-02-19,ODFL,74.24666595458984,75.3933334350586,74.02666473388672,75.01333618164062,72.88523864746094,870300
2020-02-20,ODFL,75.25,75.73666381835938,74.64666748046875,75.23999786376953,73.10545349121094,995400
2020-02-21,ODFL,74.88999938964844,75.07333374023438,73.6066665649414,74.18333435058594,72.07877349853516,872400
2020-02-24,ODFL,72.11666870117188,72.69667053222656,70.55000305175781,72.13333129882812,70.08692932128906,1320600
2020-02-25,ODFL,72.52333068847656,72.663330078125,69.29000091552734,69.6433334350586,67.6675796508789,1098000
2020-02-26,ODFL,70.12666320800781,71.03666687011719,68.59333038330078,68.76000213623047,66.80931091308594,1251300
2020-02-27,ODFL,67.2699966430664,69.1933364868164,66.04000091552734,66.06666564941406,64.19235229492188,1813200
2020-02-28,ODFL,64.8133316040039,64.83333587646484,62.33333206176758,64.5999984741211,62.76731872558594,3190800
2020-03-02,ODFL,64.3066635131836,67.01000213623047,63.143333435058594,66.6933364868164,64.80128479003906,2835600
2020-03-03,ODFL,66.56666564941406,68.28666687011719,64.27666473388672,64.73332977294922,62.96925735473633,1840800
