Date,Symbol,Open,Open,High,High,Low,Low,Close,Close,Adj Close,Adj Close,Volume,Volume
2020-01-02,ROST,67.46499633789062,116.4800033569336,67.7074966430664,116.83999633789062,66.6449966430664,115.47000122070312,67.69750213623047,116.83000183105469,63.845706939697266,109.91619110107422,2176800,1722500
2020-01-03,ROST,67.01750183105469,115.43000030517578,67.99500274658203,117.0,66.76750183105469,115.19999694824219,67.39250183105469,116.86000061035156,63.55806350708008,109.94441986083984,1972400,1486500
2020-01-06,ROST,67.03250122070312,116.25,67.5875015258789,117.4800033569336,66.69499969482422,115.63999938964844,67.56749725341797,117.43000030517578,63.72311019897461,110.4806900024414,1636800,1573600
2020-01-07,ROST,67.02999877929688,117.01000213623047,67.8125,118.87999725341797,66.83499908447266,116.54000091552734,67.51750183105469,118.80000305175781,63.67595672607422,111.76959991455078,1553600,1961900
2020-01-08,ROST,67.69249725341797,119.11000061035156,68.95500183105469,120.08999633789062,67.2249984741211,118.94999694824219,68.81999969482422,119.1500015258789,64.90434265136719,112.098876953125,2808400,1565200
2020-01-09,ROST,68.26499938964844,120.66999816894531,70.72250366210938,122.62000274658203,68.26499938964844,119.54000091552734,69.8375015258789,122.12999725341797,65.86396789550781,114.90254211425781,3243200,2185800
2020-01-10,ROST,70.02749633789062,122.0999984741211,70.27999877929688,122.37999725341797,69.375,120.5,69.70999908447266,120.72000122070312,65.74370574951172,113.57598114013672,1280800,1271700
2020-01-13,ROST,69.9625015258789,120.68000030517578,70.82499694824219,120.77999877929688,69.87000274658203,119.23999786376953,70.7125015258789,119.97000122070312,66.68917846679688,112.87034606933594,1638000,1392100
2020-01-14,ROST,70.50499725341797,120.04000091552734,70.97000122070312,120.12999725341797,70.30000305175781,118.80999755859375,70.37999725341797,118.95999908447266,66.37557220458984,111.92012023925781,1787600,1828000
2020-01-15,ROST,70.48999786376953,118.51000213623047,71.46749877929688,119.37000274658203,70.48999786376953,117.44999694824219,71.16000366210938,117.7699966430664,67.11121368408203,110.8005599975586,1702000,1409100
2020-01-16,ROST,71.14250183105469,118.38999938964844,71.86250305175781,118.91999816894531,71.09500122070312,117.44999694824219,71.62750244140625,118.05000305175781,67.55211639404297,111.06400299072266,1416400,1853700
2020-01-17,ROST,71.92250061035156,118.20999908447266,71.93499755859375,118.72000122070312,70.61000061035156,117.44999694824219,71.05750274658203,117.68000030517578,67.01454162597656,110.71590423583984,1955200,2094800
2020-01-21,ROST,71.04499816894531,117.25,71.30500030517578,118.22000122070312,70.44249725341797,117.16999816894531,70.51000213623047,117.80000305175781,66.49818420410156,110.82877349853516,1879200,1853300
2020-01-22,ROST,70.88500213623047,118.12999725341797,71.125,118.5,70.5425033569336,117.4000015258789,70.58499908447266,117.41000366210938,66.56890106201172,110.46186828613281,1302800,1770500
2020-01-23,ROST,70.57250213623047,117.33999633789062,71.5425033569336,118.62000274658203,70.30000305175781,116.04000091552734,71.50499725341797,118.20999908447266,67.43657684326172,111.21450805664062,1291200,1989100
2020-01-24,ROST,71.80500030517578,118.0199966430664,71.91999816894531,118.4000015258789,70.3125,115.2699966430664,70.86000061035156,115.76000213623047,66.82826232910156,108.90950012207031,976800,1548100
2020-01-27,ROST,69.50749969482422,114.06999969482422,70.26249694824219,115.5,69.00749969482422,113.5,69.65499877929688,114.8499984741211,65.69184112548828,108.05335235595703,2067200,2677900
2020-01-28,ROST,69.55500030517578,115.11000061035156,70.16500091552734,115.47000122070312,69.4574966430664,114.36000061035156,69.48999786376953,114.4800033569336,65.53621673583984,107.70526123046875,1341600,1558400
2020-01-29,ROST,69.7125015258789,114.7300033569336,70.5625,115.41999816894531,68.69999694824219,113.95999908447266,70.0625,114.2699966430664,66.0761489868164,107.50768280029297,1920800,1365900
2020-01-30,ROST,68.87000274658203,113.4800033569336,70.875,114.66000366210938,68.80000305175781,113.05999755859375,70.80000305175781,114.18000030517578,66.77169036865234,107.4229965209961,1338400,1627100
2020-01-31,ROST,70.53500366210938,113.83999633789062,71.15499877929688,114.04000091552734,69.59500122070312,111.4800033569336,69.74250030517578,112.19000244140625,65.77436065673828,105.55077362060547,2787600,5115000
2020-02-03,ROST,70.10250091552734,112.55999755859375,71.19999694824219,114.72000122070312,69.82749938964844,112.54000091552734,70.50250244140625,113.83000183105469,66.49112701416016,107.09371948242188,1920000,1662700
2020-02-04,ROST,71.3375015258789,115.77999877929688,71.72250366210938,116.80000305175781,70.76000213623047,115.25,71.48999786376953,116.3499984741211,67.42243957519531,109.46459197998047,2119600,1510200
2020-02-05,ROST,72.45500183105469,117.06999969482422,72.97000122070312,119.08000183105469,72.1050033569336,117.06999969482422,72.83499908447266,118.73999786376953,68.69091033935547,111.71317291259766,2304400,1715700
2020-02-06,ROST,73.11750030517578,119.33999633789062,73.68499755859375,119.6500015258789,72.83499908447266,118.13999938964844,73.4124984741211,118.19000244140625,69.23554229736328,111.19572448730469,1754800,1267000
2020-02-07,ROST,72.90750122070312,118.0199966430664,73.5625,118.02999877929688,72.66999816894531,116.54000091552734,72.8949966430664,117.43000030517578,68.7474594116211,110.4806900024414,1464400,1059000
2020-02-10,ROST,72.9000015258789,116.88999938964844,73.20999908447266,118.4000015258789,72.30249786376953,116.70999908447266,73.15499877929688,118.26000213623047,68.99267578125,111.26155090332031,1540000,1373400
2020-02-11,ROST,73.51000213623047,119.04000091552734,73.6875,119.93000030517578,73.06749725341797,118.66999816894531,73.37249755859375,119.69999694824219,69.19782257080078,112.61632537841797,1052400,1260900
2020-02-12,ROST,73.62999725341797,120.4800033569336,74.4749984741211,120.5999984741211,73.3125,119.66999816894531,74.27999877929688,120.05999755859375,70.05368041992188,112.95503997802734,1668400,1388800
2020-02-13,ROST,73.85250091552734,119.76000213623047,75.02999877929688,120.75,73.85250091552734,119.4800033569336,74.5250015258789,120.5999984741211,70.28473663330078,113.46308135986328,1768400,1290300
2020-02-14,ROST,74.67749786376953,120.91000366210938,75.30999755859375,121.97000122070312,74.34249877929688,120.68000030517578,75.22000122070312,121.77999877929688,70.94020080566406,114.57324981689453,1055200,1307700
2020-02-18,ROST,75.23249816894531,121.58000183105469,75.6675033569336,123.01000213623047,74.7074966430664,121.0199966430664,75.62750244140625,122.48999786376953,71.32451629638672,115.24124145507812,1546400,1497200
2020-02-19,ROST,75.94999694824219,122.95999908447266,76.20249938964844,123.62999725341797,75.68250274658203,122.56999969482422,76.06500244140625,122.94000244140625,71.73712158203125,115.66459655761719,1184000,1061200
2020-02-20,ROST,75.62750244140625,122.83999633789062,76.14250183105469,124.16000366210938,74.17749786376953,121.94000244140625,74.42500305175781,123.80999755859375,70.19043731689453,116.48311614990234,2340400,1065400
2020-02-21,ROST,73.72250366210938,123.26000213623047,74.18250274658203,123.87000274658203,73.05999755859375,122.12000274658203,73.33999633789062,123.23999786376953,69.16716766357422,115.94685363769531,2001200,1316400
2020-02-24,ROST,71.40499877929688,122.0,72.58000183105469,123.18000030517578,71.11499786376953,121.05000305175781,72.04000091552734,121.62000274658203,67.94114685058594,114.42271423339844,2369200,1816400
2020-02-25,ROST,72.02749633789062,121.98999786376953,72.42250061035156,122.20999908447266,69.82499694824219,116.55999755859375,69.97000122070312,116.75,65.9889144897461,109.84090423583984,3501600,2295700
