Date,Symbol,Open,High,Low,Close,Adj Close,Volume
2020-01-02,TXN,129.1300048828125,129.61000061035156,127.7699966430664,129.57000732421875,108.48792266845703,4614000
2020-01-03,TXN,127.45999908447266,129.25,127.2300033569336,127.8499984741211,107.04773712158203,4057200
2020-01-06,TXN,127.05999755859375,127.33000183105469,125.9000015258789,126.95999908447266,106.30255126953125,4345400
2020-01-07,TXN,129.14999389648438,130.89999389648438,128.4199981689453,129.41000366210938,108.35391998291016,7184100
2020-01-08,TXN,129.33999633789062,130.57000732421875,129.05999755859375,129.75999450683594,108.64696502685547,3546900
2020-01-09,TXN,130.6999969482422,131.74000549316406,130.24000549316406,131.3300018310547,109.96151733398438,3526600
2020-01-10,TXN,131.80999755859375,131.80999755859375,129.82000732421875,130.0,108.84791564941406,3234000
2020-01-13,TXN,130.57000732421875,130.74000549316406,129.77000427246094,129.9499969482422,108.80606842041016,4313200
2020-01-14,TXN,129.9499969482422,131.86000061035156,129.8300018310547,130.6699981689453,109.4089126586914,4626200
2020-01-15,TXN,130.42999267578125,130.42999267578125,128.86000061035156,129.1699981689453,108.1529769897461,3392300
2020-01-16,TXN,130.0,130.22999572753906,129.35000610351562,130.16000366210938,108.98189544677734,5475900
2020-01-17,TXN,130.75999450683594,132.0399932861328,130.44000244140625,131.6999969482422,110.27130889892578,5487100
2020-01-21,TXN,131.08999633789062,132.19000244140625,130.5800018310547,130.86000061035156,109.56800842285156,8631500
2020-01-22,TXN,132.02000427246094,135.6999969482422,131.82000732421875,133.33999633789062,111.64447784423828,8899700
2020-01-23,TXN,131.4199981689453,134.41000366210938,129.64999389648438,134.25,112.40640258789062,8598700
2020-01-24,TXN,134.8000030517578,135.44000244140625,129.75,130.52000427246094,109.28333282470703,5606800
2020-01-27,TXN,128.64999389648438,129.25,126.23999786376953,126.30999755859375,105.75833129882812,5890900
2020-01-28,TXN,127.1500015258789,128.30999755859375,126.76000213623047,128.0399932861328,107.2068099975586,4397500
2020-01-29,TXN,127.55000305175781,128.50999450683594,125.44000244140625,125.48999786376953,105.07173919677734,4535000
2020-01-30,TXN,123.22000122070312,124.66999816894531,122.22000122070312,124.41999816894531,104.92835998535156,5521300
2020-01-31,TXN,123.36000061035156,123.63999938964844,119.95999908447266,120.6500015258789,101.74896240234375,5782500
2020-02-03,TXN,121.05999755859375,123.68000030517578,121.05999755859375,123.4000015258789,104.06815338134766,5396400
2020-02-04,TXN,126.0,127.31999969482422,125.36000061035156,126.47000122070312,106.65721893310547,4434700
