Date,Symbol,Open,Open,High,High,Low,Low,Close,Close,Adj Close,Adj Close,Volume,Volume
2020-01-02,ISRG,198.56666564941406,180.77999877929688,199.27667236328125,182.6999969482422,196.92999267578125,180.02000427246094,199.086669921875,182.57000732421875,199.086669921875,169.70144653320312,1623000,1056900
2020-01-03,ISRG,196.05999755859375,179.3300018310547,198.19332885742188,181.1699981689453,194.05332946777344,177.86000061035156,197.77999877929688,179.0800018310547,197.77999877929688,166.45751953125,1256100,833400
2020-01-06,ISRG,196.6666717529297,176.32000732421875,199.2066650390625,177.55999755859375,195.98333740234375,174.08999633789062,198.586669921875,175.0500030517578,198.586669921875,162.71156311035156,1574400,1266800
2020-01-07,ISRG,196.64999389648438,176.13999938964844,196.64999389648438,177.77000427246094,191.24667358398438,174.3000030517578,194.26666259765625,176.44000244140625,194.26666259765625,164.0035400390625,3515100,1139300
2020-01-08,ISRG,193.84666442871094,176.5,195.1233367919922,178.66000366210938,192.19667053222656,175.52000427246094,193.92666625976562,176.6699981689453,193.92666625976562,164.21734619140625,2679300,883500
2020-01-09,ISRG,195.836669921875,178.41000366210938,196.5833282470703,179.4199981689453,194.02667236328125,174.9499969482422,195.26333618164062,175.49000549316406,195.26333618164062,163.12046813964844,2988900,916900
2020-01-10,ISRG,201.8333282470703,176.41000366210938,205.52000427246094,177.42999267578125,199.29666137695312,171.9499969482422,199.57333374023438,173.00999450683594,199.57333374023438,160.81532287597656,3847800,883800
2020-01-13,ISRG,200.163330078125,173.97000122070312,202.30667114257812,175.11000061035156,199.61666870117188,173.36000061035156,201.0399932861328,175.10000610351562,201.0399932861328,162.7580108642578,1845600,662000
2020-01-14,ISRG,200.9066619873047,175.91000366210938,201.43333435058594,178.22000122070312,199.1999969482422,174.07000732421875,200.89666748046875,177.47999572753906,200.89666748046875,164.97024536132812,1335900,1279600
2020-01-15,ISRG,200.89666748046875,177.08999633789062,201.8300018310547,178.6999969482422,198.6666717529297,175.85000610351562,199.0800018310547,177.9199981689453,199.0800018310547,165.37925720214844,1295700,922800
2020-01-16,ISRG,200.52999877929688,179.5,201.26666259765625,181.8300018310547,197.68666076660156,179.00999450683594,199.42999267578125,180.91000366210938,199.42999267578125,168.1584930419922,1496700,1197200
2020-01-17,ISRG,200.18333435058594,180.8699951171875,200.27667236328125,180.89999389648438,198.0,177.36000061035156,200.00999450683594,178.72999572753906,200.00999450683594,166.13214111328125,1777800,1604700
2020-01-21,ISRG,199.42999267578125,177.64999389648438,200.8333282470703,180.88999938964844,199.1199951171875,177.57000732421875,200.5500030517578,178.80999755859375,200.5500030517578,166.20651245117188,1504200,1571400
2020-01-22,ISRG,201.6666717529297,180.0,204.8300018310547,182.77999877929688,200.836669921875,179.8699951171875,203.413330078125,180.1300048828125,203.413330078125,167.43350219726562,2031000,1084600
2020-01-23,ISRG,203.9499969482422,179.82000732421875,205.0,182.66000366210938,202.1999969482422,179.1199951171875,205.0,182.5500030517578,205.0,169.682861328125,2941500,1056900
2020-01-24,ISRG,201.60000610351562,183.8800048828125,201.6666717529297,184.5,194.61000061035156,178.42999267578125,196.39999389648438,179.39999389648438,196.39999389648438,166.7548828125,6266400,961000
2020-01-27,ISRG,190.6366729736328,174.77000427246094,190.99667358398438,175.22999572753906,186.4199981689453,169.85000610351562,189.1666717529297,170.30999755859375,189.1666717529297,158.30563354492188,4478700,1581300
2020-01-28,ISRG,190.11000061035156,172.1999969482422,191.14666748046875,176.3300018310547,189.1666717529297,171.6999969482422,189.91000366210938,175.92999267578125,189.91000366210938,163.52951049804688,2550000,938100
2020-01-29,ISRG,191.6666717529297,176.35000610351562,192.57000732421875,176.94000244140625,189.3333282470703,171.66000366210938,190.47000122070312,171.72000122070312,190.47000122070312,159.6162567138672,1694400,1028900
2020-01-30,ISRG,189.5500030517578,173.5,191.5800018310547,175.3699951171875,186.05999755859375,169.57000732421875,190.27999877929688,172.9199981689453,190.27999877929688,160.7316436767578,2236500,1448000
2020-01-31,ISRG,189.28334045410156,171.3800048828125,190.07000732421875,172.75,185.00999450683594,165.25,186.5933380126953,165.74000549316406,186.5933380126953,154.05776977539062,2303700,1505700
2020-02-03,ISRG,187.43333435058594,167.27000427246094,188.74667358398438,170.64999389648438,186.19667053222656,167.00999450683594,188.5399932861328,169.92999267578125,188.5399932861328,157.9524383544922,2771700,1181500
2020-02-04,ISRG,192.05667114257812,174.3300018310547,194.99667358398438,178.8000030517578,190.8866729736328,173.83999633789062,191.35667419433594,178.8000030517578,191.35667419433594,166.1972198486328,1844700,1735900
2020-02-05,ISRG,193.7866668701172,176.05999755859375,193.8333282470703,177.7899932861328,190.92666625976562,168.8000030517578,192.18666076660156,171.27999877929688,192.18666076660156,159.207275390625,1548300,3113100
