Date,Symbol,Open,Open,Open,Open,Open,Open,Open,Open,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Close,Close,Close,Close,Close,Close,Close,Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2020-01-16,CTSH,507.0,65.0,62.02000045776367,58.68000030517578,24.149999618530273,31.700000762939453,159.3000030517578,60.0099983215332,513.7100219726562,65.5469970703125,62.560001373291016,59.407501220703125,24.360000610351562,32.02000045776367,160.88999938964844,61.84000015258789,506.1600036621094,64.70899963378906,61.86000061035156,57.55500030517578,22.450000762939453,31.649999618530273,158.97000122070312,59.7599983215332,508.7799987792969,65.19599914550781,62.45000076293945,58.602500915527344,22.690000534057617,31.729999542236328,160.55999755859375,61.81999969482422,508.7799987792969,65.19599914550781,56.73736572265625,58.602500915527344,22.690000534057617,23.451566696166992,154.13893127441406,61.81999969482422,1104100,1948000,3048700,2804000,1015100,3950400,628000,2916700
2020-01-17,CTSH,512.030029296875,65.9000015258789,62.560001373291016,59.04750061035156,22.940000534057617,31.799999237060547,160.86000061035156,62.0,512.030029296875,65.9000015258789,62.93000030517578,59.20249938964844,23.020000457763672,31.860000610351562,161.58999633789062,62.290000915527344,501.3299865722656,64.61399841308594,62.31999969482422,57.564998626708984,21.219999313354492,30.950000762939453,160.07000732421875,58.90999984741211,502.7300109863281,64.96299743652344,62.77000045776367,57.6974983215332,21.459999084472656,31.030000686645508,160.5500030517578,59.43000030517578,502.7300109863281,64.96299743652344,57.02809143066406,57.6974983215332,21.459999084472656,22.9341983795166,154.12930297851562,59.43000030517578,2252900,2505000,4046000,2122800,1348400,6645600,549300,3098900
2020-01-21,CTSH,501.2799987792969,64.83100128173828,62.400001525878906,57.67499923706055,21.229999542236328,30.959999084472656,159.66000366210938,59.290000915527344,506.7300109863281,66.14900207519531,62.72999954223633,58.99250030517578,21.5,31.1200008392334,162.24000549316406,61.0,498.94000244140625,64.81199645996094,61.939998626708984,57.45000076293945,20.780000686645508,30.405000686645508,159.25999450683594,58.33000183105469,503.5899963378906,66.03800201416016,62.290000915527344,57.904998779296875,20.889999389648438,31.010000228881836,161.3000030517578,60.5099983215332,503.5899963378906,66.03800201416016,56.592002868652344,57.904998779296875,20.889999389648438,22.91941261291504,154.8493194580078,60.5099983215332,1041000,2761000,3823600,4198000,905300,7106600,648400,2175300
2020-01-22,CTSH,505.5400085449219,66.4000015258789,62.599998474121094,58.432498931884766,20.93000030517578,31.079999923706055,162.42999267578125,61.119998931884766,512.7899780273438,67.05999755859375,62.91999816894531,59.83000183105469,21.030000686645508,31.083999633789062,164.0500030517578,62.689998626708984,504.6099853515625,66.36499786376953,61.83000183105469,58.432498931884766,20.139999389648438,30.5,162.42999267578125,59.869998931884766,510.5,66.95899963378906,62.189998626708984,58.912498474121094,20.229999542236328,30.670000076293945,163.58999633789062,59.91999816894531,510.5,66.95899963378906,56.50115203857422,58.912498474121094,20.229999542236328,22.668123245239258,157.04771423339844,59.91999816894531,1878600,2679000,3534500,2097200,750500,4535000,790700,2726300
2020-01-23,CTSH,509.6300048828125,66.33300018310547,62.02000045776367,59.00749969482422,20.139999389648438,30.530000686645508,163.1300048828125,59.9900016784668,516.7000122070312,66.375,62.58000183105469,59.4474983215332,20.530000686645508,30.790000915527344,165.2899932861328,60.380001068115234,505.45001220703125,64.447998046875,61.849998474121094,57.92250061035156,20.049999237060547,30.34000015258789,162.17999267578125,59.073001861572266,513.1400146484375,64.64099884033203,62.54999923706055,58.900001525878906,20.219999313354492,30.68000030517578,165.10000610351562,59.310001373291016,513.1400146484375,64.64099884033203,56.828216552734375,58.900001525878906,20.219999313354492,22.675508499145508,158.497314453125,59.310001373291016,1182300,3579000,3048100,2331600,621900,4280600,708100,1825400
2020-01-24,CTSH,512.6300048828125,65.01599884033203,62.779998779296875,59.442501068115234,20.229999542236328,30.700000762939453,165.39999389648438,59.70000076293945,514.260009765625,65.87100219726562,63.150001525878906,59.67499923706055,20.34000015258789,30.725000381469727,165.9499969482422,60.45000076293945,503.8999938964844,64.65699768066406,61.9900016784668,58.272499084472656,19.510000228881836,30.09000015258789,164.1300048828125,57.130001068115234,504.6700134277344,65.06500244140625,62.41999816894531,58.48500061035156,20.09000015258789,30.40999984741211,165.3000030517578,57.79999923706055,504.6700134277344,65.06500244140625,56.710105895996094,58.48500061035156,20.09000015258789,22.4759521484375,158.68934631347656,57.79999923706055,1183000,1687000,2631200,2135600,1172300,5951500,486000,2359300
2020-01-27,CTSH,499.1400146484375,64.13999938964844,61.83000183105469,57.252498626708984,19.59000015258789,30.149999618530273,163.30999755859375,55.54999923706055,507.3599853515625,65.4749984741211,62.09000015258789,59.10749816894531,20.010000228881836,30.475000381469727,164.91000366210938,56.58000183105469,497.4200134277344,63.94599914550781,61.290000915527344,56.682498931884766,19.43000030517578,29.854999542236328,161.82000732421875,54.75,504.0799865722656,65.24800109863281,61.77000045776367,58.86249923706055,19.739999771118164,30.350000381469727,163.9499969482422,56.040000915527344,504.0799865722656,65.24800109863281,56.119571685791016,58.86249923706055,19.739999771118164,22.431608200073242,157.393310546875,56.040000915527344,1930900,2241000,3309800,2235200,774800,5806100,640200,2068400
2020-01-28,CTSH,501.7300109863281,65.58000183105469,61.959999084472656,58.962501525878906,20.010000228881836,30.450000762939453,164.14999389648438,56.52000045776367,507.45001220703125,66.37300109863281,62.880001068115234,59.442501068115234,20.90999984741211,30.670000076293945,165.5,56.90999984741211,498.80999755859375,65.03199768066406,61.56999969482422,58.459999084472656,19.989999771118164,30.084999084472656,163.8800048828125,56.02000045776367,499.3399963378906,65.99299621582031,62.599998474121094,58.73500061035156,20.709999084472656,30.1299991607666,164.80999755859375,56.5,499.3399963378906,65.99299621582031,56.87364196777344,58.73500061035156,20.709999084472656,22.269010543823242,158.21896362304688,56.5,1326700,1861000,2683100,2876000,1328000,5645000,758900,1165300
2020-01-29,CTSH,498.32000732421875,66.1969985961914,62.84000015258789,59.067501068115234,20.75,30.110000610351562,165.0,56.93000030517578,499.07000732421875,66.61399841308594,63.380001068115234,60.05500030517578,21.190000534057617,30.110000610351562,165.3699951171875,57.63999938964844,487.82000732421875,65.447998046875,62.59000015258789,58.14500045776367,20.579999923706055,29.594999313354492,163.92999267578125,56.08000183105469,490.739990234375,65.75900268554688,62.91999816894531,59.6349983215332,20.969999313354492,29.6200008392334,164.17999267578125,57.130001068115234,490.739990234375,65.75900268554688,57.164371490478516,59.6349983215332,20.969999313354492,21.89206886291504,157.6141357421875,57.130001068115234,1208800,1138000,3415800,2550800,575900,9042600,529300,1359900
2020-01-30,CTSH,486.8800048828125,65.26000213623047,62.16999816894531,59.462501525878906,20.65999984741211,29.610000610351562,163.25,56.90999984741211,494.3299865722656,66.19499969482422,62.52000045776367,59.942501068115234,20.860000610351562,29.989999771118164,164.80999755859375,58.20000076293945,484.9599914550781,65.26000213623047,61.29999923706055,58.0,20.260000228881836,29.270000457763672,162.97999572753906,56.5099983215332,492.9800109863281,66.00199890136719,62.470001220703125,59.73249816894531,20.770000457763672,29.940000534057617,164.7100067138672,57.689998626708984,492.9800109863281,66.00199890136719,56.75553512573242,59.73249816894531,20.770000457763672,22.128578186035156,158.12294006347656,57.689998626708984,1067200,939000,2428900,1838400,650700,6169800,476000,1375700
2020-01-31,CTSH,504.760009765625,65.68000030517578,62.22999954223633,59.70500183105469,20.65999984741211,29.899999618530273,164.4199981689453,57.75,521.6900024414062,66.1259994506836,62.34000015258789,61.834999084472656,20.690000534057617,29.920000076293945,164.74000549316406,57.90999984741211,495.0,65.01100158691406,60.849998474121094,59.502498626708984,19.690000534057617,29.03499984741211,162.0,55.939998626708984,517.4600219726562,65.29900360107422,61.380001068115234,60.1875,20.540000915527344,29.200000762939453,162.47000122070312,56.09000015258789,517.4600219726562,65.29900360107422,55.76523971557617,60.1875,20.540000915527344,21.581645965576172,155.97251892089844,56.09000015258789,2053600,1746000,3340700,4000400,730500,8211800,621000,1823400
2020-02-03,CTSH,522.8400268554688,65.8479995727539,61.849998474121094,60.2599983215332,30.09000015258789,29.200000762939453,163.02999877929688,56.560001373291016,537.5399780273438,66.89299774169922,62.90999984741211,60.959999084472656,30.440000534057617,29.3799991607666,166.00999450683594,57.09000015258789,522.6900024414062,65.7040023803711,61.56999969482422,59.11249923706055,27.020000457763672,28.920000076293945,163.02999877929688,55.849998474121094,532.0499877929688,65.98100280761719,62.61000061035156,59.272499084472656,28.8799991607666,29.149999618530273,165.22000122070312,56.81999969482422,532.0499877929688,65.98100280761719,56.882728576660156,59.272499084472656,28.8799991607666,21.544689178466797,158.61253356933594,56.81999969482422,1666700,4035000,3646700,2538000,9876600,6305700,649600,951100
2020-02-04,CTSH,528.8499755859375,66.59300231933594,63.349998474121094,59.727500915527344,29.59000015258789,29.5,166.8000030517578,58.189998626708984,532.6500244140625,68.57599639892578,63.900001525878906,61.314998626708984,33.630001068115234,29.6200008392334,168.7100067138672,59.630001068115234,519.8499755859375,66.30500030517578,63.0,59.41749954223633,28.889999389648438,29.09000015258789,166.3800048828125,57.68000030517578,531.75,68.56500244140625,63.43000030517578,60.92499923706055,33.040000915527344,29.149999618530273,168.1300048828125,58.880001068115234,531.75,68.56500244140625,57.62771987915039,60.92499923706055,33.040000915527344,21.544689178466797,161.4061737060547,58.880001068115234,1596200,3587000,2793100,2742000,3853300,7607100,931700,1431400
2020-02-05,CTSH,522.0,69.38999938964844,64.58999633789062,61.084999084472656,33.290000915527344,29.360000610351562,169.5,60.0,530.530029296875,69.9229965209961,65.16999816894531,61.084999084472656,34.029998779296875,29.950000762939453,169.89999389648438,60.400001525878906,521.030029296875,66.36199951171875,64.2300033569336,59.25,32.33000183105469,29.110000610351562,167.5800018310547,58.09000015258789,522.1799926757812,66.5459976196289,64.97000122070312,59.6349983215332,33.97999954223633,29.3700008392334,168.55999755859375,58.5099983215332,522.1799926757812,66.5459976196289,59.026851654052734,59.6349983215332,33.97999954223633,21.707292556762695,161.8189239501953,58.5099983215332,1819300,3224000,3815400,2302800,2647700,9092800,1132400,1635900
2020-02-06,CTSH,524.8599853515625,66.79000091552734,67.05000305175781,60.43000030517578,34.029998779296875,29.31999969482422,169.5500030517578,59.0,529.4600219726562,68.0989990234375,71.4800033569336,60.60499954223633,34.939998626708984,29.600000381469727,169.8800048828125,59.0,522.9199829101562,66.46800231933594,66.97000122070312,59.28499984741211,33.20000076293945,28.920000076293945,168.27999877929688,57.0099983215332,526.5599975585938,66.6520004272461,71.41999816894531,59.75,33.25,29.059999465942383,168.9499969482422,58.400001525878906,526.5599975585938,66.6520004272461,64.88682556152344,59.75,33.25,21.478174209594727,162.19337463378906,58.400001525878906,830700,2558000,7789900,1912400,1369200,6544800,446700,1015300
2020-02-07,CTSH,526.1099853515625,66.66699981689453,70.58000183105469,59.83250045776367,33.09000015258789,28.959999084472656,168.80999755859375,58.380001068115234,526.5499877929688,67.19999694824219,70.98999786376953,60.247501373291016,33.47999954223633,30.299999237060547,169.49000549316406,59.880001068115234,521.3400268554688,65.91200256347656,68.55000305175781,58.752498626708984,32.40999984741211,28.709999084472656,167.82000732421875,57.9900016784668,525.2100219726562,66.64900207519531,69.58999633789062,60.05500030517578,32.91999816894531,29.540000915527344,169.1199951171875,58.970001220703125,525.2100219726562,66.64900207519531,63.2242431640625,60.05500030517578,32.91999816894531,21.83293914794922,162.3566131591797,58.970001220703125,753600,1136000,7927100,2103200,1350300,13268800,476300,955800
2020-02-10,CTSH,525.75,66.58899688720703,68.88999938964844,60.147499084472656,32.9900016784668,29.649999618530273,168.7899932861328,59.04999923706055,531.75,67.34200286865234,69.47000122070312,61.85749816894531,33.2400016784668,29.850000381469727,170.1199951171875,61.0,524.4199829101562,66.34500122070312,68.58999633789062,60.01750183105469,32.029998779296875,29.399999618530273,168.17999267578125,58.7400016784668,530.3400268554688,67.2509994506836,69.37999725341797,61.72999954223633,32.36000061035156,29.690000534057617,169.94000244140625,60.84000015258789,530.3400268554688,67.2509994506836,63.0334358215332,61.72999954223633,32.36000061035156,21.94380760192871,163.14376831054688,60.84000015258789,1252900,1589000,3077000,2283600,713400,5775800,479100,1130500
2020-02-11,CTSH,531.0,67.4000015258789,69.45999908447266,61.772499084472656,32.40999984741211,29.889999389648438,170.1699981689453,61.2599983215332,532.2999877929688,67.92500305175781,69.45999908447266,62.0099983215332,32.58000183105469,30.149999618530273,170.66000366210938,61.599998474121094,524.010009765625,66.39800262451172,68.76000213623047,60.6349983215332,30.639999389648438,29.6200008392334,167.57000732421875,59.65999984741211,530.9400024414062,66.8290023803711,69.19999694824219,61.97999954223633,30.790000915527344,30.010000228881836,167.88999938964844,60.91999816894531,530.9400024414062,66.8290023803711,62.869903564453125,61.97999954223633,30.790000915527344,22.180316925048828,161.17576599121094,60.91999816894531,1098100,1502000,3036000,2068400,1181900,7123300,539500,1366200
2020-02-12,CTSH,531.489990234375,70.4990005493164,69.52999877929688,62.002498626708984,30.989999771118164,30.170000076293945,167.9199981689453,61.220001220703125,535.4199829101562,74.66999816894531,69.66999816894531,62.66999816894531,31.579999923706055,30.549999237060547,169.52000427246094,61.43000030517578,528.6300048828125,69.5009994506836,69.05000305175781,60.86000061035156,30.520000457763672,29.94499969482422,167.4499969482422,59.060001373291016,534.0,74.01200103759766,69.43000030517578,61.5,31.450000762939453,30.040000915527344,169.27999877929688,60.47999954223633,534.0,74.01200103759766,63.07887268066406,61.5,31.450000762939453,22.202491760253906,162.5101318359375,60.47999954223633,891300,7351000,2629700,3146800,848500,8096300,515800,1569500
2020-02-13,CTSH,534.1199951171875,73.97100067138672,69.26000213623047,61.005001068115234,31.459999084472656,29.115999221801758,169.0500030517578,60.09000015258789,536.25,73.98699951171875,69.69999694824219,63.67499923706055,31.889999389648438,29.229999542236328,171.5800018310547,62.255001068115234,532.5499877929688,72.73999786376953,68.95999908447266,60.567501068115234,30.479999542236328,27.360000610351562,169.0500030517578,59.900001525878906,534.72998046875,72.9800033569336,69.61000061035156,63.0525016784668,30.6200008392334,27.770000457763672,170.6699981689453,61.900001525878906,534.72998046875,72.9800033569336,63.242393493652344,63.0525016784668,30.6200008392334,20.52474021911621,163.8446044921875,61.900001525878906,709400,3634000,2827000,4499600,915100,37333600,513700,1672200
2020-02-14,CTSH,532.489990234375,73.3270034790039,69.2699966430664,70.94999694824219,30.530000686645508,27.850000381469727,170.4199981689453,62.15999984741211,536.25,73.4489974975586,69.41000366210938,73.75,31.209999084472656,27.920000076293945,171.67999267578125,63.06999969482422,532.2000122070312,72.18800354003906,67.80000305175781,68.9749984741211,30.260000228881836,26.459999084472656,170.4199981689453,61.720001220703125,534.8900146484375,73.13700103759766,68.41999816894531,70.97750091552734,30.639999389648438,26.8799991607666,171.3800048828125,62.11000061035156,534.8900146484375,73.13700103759766,62.35834503173828,70.97750091552734,30.639999389648438,19.866941452026367,164.52618408203125,62.11000061035156,658200,2148000,4148300,13438400,378600,23915700,533600,1334800
2020-02-18,CTSH,535.25,73.23699951171875,68.33999633789062,71.0999984741211,30.75,26.770000457763672,170.8000030517578,62.0,538.7000122070312,73.63600158691406,69.22000122070312,74.5,30.920000076293945,27.450000762939453,171.72999572753906,65.5,533.3800048828125,72.90399932861328,68.04000091552734,70.34500122070312,30.020000457763672,26.299999237060547,169.8800048828125,61.650001525878906,537.5999755859375,73.58300018310547,68.83000183105469,74.0,30.440000534057617,27.329999923706055,171.55999755859375,63.86000061035156,537.5999755859375,73.58300018310547,62.73202133178711,74.0,30.440000534057617,20.199527740478516,164.698974609375,63.86000061035156,739500,2910000,3218200,6967200,901500,16772400,1120200,2576500
2020-02-19,CTSH,539.72998046875,73.96399688720703,68.37000274658203,74.56500244140625,30.899999618530273,27.360000610351562,165.47999572753906,64.63999938964844,546.5399780273438,74.49500274658203,69.23999786376953,75.4175033569336,31.399999618530273,27.452999114990234,170.74000549316406,65.80999755859375,536.9400024414062,73.36799621582031,67.91000366210938,72.12249755859375,30.510000228881836,27.110000610351562,163.0,64.01000213623047,542.4600219726562,73.78600311279297,68.87999725341797,72.91999816894531,31.040000915527344,27.309999465942383,169.74000549316406,65.16999816894531,542.4600219726562,73.78600311279297,62.777565002441406,72.91999816894531,31.040000915527344,20.184751510620117,162.9517822265625,65.16999816894531,1041500,3009000,3612800,5973600,740100,7947900,1196600,2236300
2020-02-20,CTSH,542.010009765625,73.55899810791016,68.55999755859375,73.0824966430664,31.040000915527344,27.270000457763672,168.8699951171875,65.47000122070312,544.0900268554688,74.072998046875,69.73999786376953,76.67749786376953,31.469999313354492,27.777999877929688,170.1999969482422,66.5,532.0900268554688,70.8740005493164,68.18000030517578,71.80750274658203,29.8799991607666,27.149999618530273,167.0800018310547,62.54999923706055,539.219970703125,72.1510009765625,69.55999755859375,75.62750244140625,30.43000030517578,27.420000076293945,169.38999938964844,65.18000030517578,539.219970703125,72.1510009765625,63.397335052490234,75.62750244140625,30.43000030517578,20.266054153442383,162.61578369140625,65.18000030517578,1049400,3125000,3641300,8677200,658200,7005900,761300,4711000
2020-02-21,CTSH,537.3400268554688,71.90299987792969,69.12999725341797,76.45999908447266,30.56999969482422,27.200000762939453,168.69000244140625,56.71500015258789,538.4299926757812,72.31500244140625,70.29000091552734,76.49250030517578,31.459999084472656,27.510000228881836,170.16000366210938,58.290000915527344,529.239990234375,70.97000122070312,68.80000305175781,71.56500244140625,30.0,27.170000076293945,167.50999450683594,52.2599983215332,535.3400268554688,71.6240005493164,70.08999633789062,72.8125,31.25,27.260000228881836,168.69000244140625,54.5099983215332,535.3400268554688,71.6240005493164,63.880374908447266,72.8125,31.25,20.147794723510742,161.94375610351562,54.5099983215332,1243500,2485000,4787100,5544000,697200,6716800,912000,13200700
2020-02-24,CTSH,529.7999877929688,70.25,68.91999816894531,69.54750061035156,30.469999313354492,26.959999084472656,166.25999450683594,50.16999816894531,534.0,71.47899627685547,69.87999725341797,73.75749969482422,30.850000381469727,27.139999389648438,169.14999389648438,53.47999954223633,525.5900268554688,68.49099731445312,67.38999938964844,68.75,29.670000076293945,26.260000228881836,165.58999633789062,50.0,528.7000122070312,70.69400024414062,67.41999816894531,73.51249694824219,29.850000381469727,26.6299991607666,167.5800018310547,51.86000061035156,528.7000122070312,70.69400024414062,61.446929931640625,73.51249694824219,29.850000381469727,19.682165145874023,160.87814331054688,51.86000061035156,1410600,2872000,4557300,5070000,1502300,12622200,1096600,3711400
2020-02-25,CTSH,530.8400268554688,71.13099670410156,67.55999755859375,74.36000061035156,27.989999771118164,26.6200008392334,168.08999633789062,52.779998779296875,534.8300170898438,71.59100341796875,68.0,75.4574966430664,29.049999237060547,26.700000762939453,168.9199981689453,53.400001525878906,517.010009765625,69.22699737548828,64.33000183105469,69.67749786376953,25.969999313354492,25.75,162.5399932861328,49.720001220703125,517.989990234375,69.82499694824219,64.4800033569336,70.98999786376953,26.34000015258789,26.06999969482422,162.82000732421875,50.40999984741211,517.989990234375,69.82499694824219,58.76740264892578,70.98999786376953,26.34000015258789,19.268274307250977,156.3085174560547,50.40999984741211,1698000,4941000,4976800,4466000,2323800,11732200,983700,3310800
2020-02-26,CTSH,524.780029296875,70.65699768066406,65.11000061035156,71.17749786376953,26.350000381469727,26.229999542236328,164.2899932861328,51.0,527.5,71.56999969482422,65.88999938964844,74.45999908447266,26.889999389648438,26.239999771118164,165.9600067138672,52.119998931884766,516.6799926757812,67.68099975585938,63.2599983215332,68.7750015258789,25.25,25.360000610351562,162.61000061035156,50.75,518.0900268554688,68.23400115966797,63.279998779296875,69.5625,26.31999969482422,25.639999389648438,163.52999877929688,51.33000183105469,518.0900268554688,68.23400115966797,57.67371368408203,69.5625,26.31999969482422,18.950458526611328,156.99008178710938,51.33000183105469,1617800,7235000,5205300,5275600,2039800,11768200,903300,2114500
